,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,gtfs_agency_name,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name
5908,StopPoint:59:3813059,100100039:39,23449,GARE DU NORD,VANEAU - SAINT-ROMAIN,StopPoint:Node:993959786,RATP,100100039:39,23449,Gare du Nord,Vaneau - Saint-Romain
5910,StopPoint:59:3813061,100100039:39,23446,GARE DU NORD,SEVRES - BABYLONE,StopPoint:Node:786144457,RATP,100100039:39,23446,Gare du Nord,Sèvres - Babylone
5914,StopPoint:59:4035732,100100039:39,39925,GARE DU NORD,VALENCIENNES,StopPoint:Node:2042462310,RATP,100100039:39,39925,Gare du Nord,Valenciennes
5915,StopPoint:59:4036757,100100039:39,27320,GARE DU NORD,RICHELIEU - 4 SEPTEMBRE,StopPoint:Node:329130601,RATP,100100039:39,27320,Gare du Nord,Richelieu - 4 Septembre
5916,StopPoint:59:4036758,100100039:39,28399,GARE DU NORD,BOURSE,StopPoint:Node:687956650,RATP,100100039:39,28399,Gare du Nord,Bourse
5924,StopPoint:59:4037013,100100039:39,39319,GARE DU NORD,ABBE GROULT,StopPoint:Node:985727434,RATP,100100039:39,39319,Gare du Nord,Abbé Groult
5930,StopPoint:59:4037030,100100039:39,36293,GARE DU NORD,VAUGIRARD - CROIX-NIVERT,StopPoint:Node:985727413,RATP,100100039:39,36293,Gare du Nord,Vaugirard - Croix Nivert
5931,StopPoint:59:4037031,100100039:39,36294,GARE DU NORD,HOPITAL DE VAUGIRARD,StopPoint:Node:985727450,RATP,100100039:39,36294,Gare du Nord,Hôpital de Vaugirard
5932,StopPoint:59:4037032,100100039:39,22769,GARE DU NORD,CONVENTION - VAUGIRARD,StopPoint:Node:309963671,RATP,100100039:39,22769,Gare du Nord,Convention - Vaugirard
5934,StopPoint:59:4037033,100100039:39,39321,GARE DU NORD,VAUGIRARD - FAVORITES,StopPoint:Node:306912828,RATP,100100039:39,39321,Gare du Nord,Vaugirard - Favorites
5936,StopPoint:59:4037034,100100039:39,22326,GARE DU NORD,CAMBRONNE - VAUGIRARD,StopPoint:Node:260016759,RATP,100100039:39,22326,Gare du Nord,Cambronne - Vaugirard
5938,StopPoint:59:4037035,100100039:39,37562,GARE DU NORD,VOLONTAIRES - VAUGIRARD,StopPoint:Node:260016791,RATP,100100039:39,37562,Gare du Nord,Volontaires - Vaugirard
5940,StopPoint:59:4726926,100100039:39,26767,GARE DU NORD,SENTIER,StopPoint:Node:1250216175,RATP,100100039:39,26767,Gare du Nord,Sentier
5947,StopPoint:59:6591479,100100039:39,23448,GARE DU NORD,PASTEUR - LYCEE BUFFON,StopPoint:Node:260016832,RATP,100100039:39,23448,Gare du Nord,Pasteur - Lycée Buffon
5949,StopPoint:59:6591480,100100039:39,39456,GARE DU NORD,SEVRES - LECOURBE,StopPoint:Node:985727445,RATP,100100039:39,39456,Gare du Nord,Sèvres - Lecourbe
5951,StopPoint:59:3687111,100100042:42,23317,HOPITAL EUROPEEN GEORGES POMPIDOU,RAPP - LA BOURDONNAIS,StopPoint:Node:989065350,RATP,100100042:42,23317,Hôpital Européen Georges Pompidou,Rapp – La Bourdonnais
5952,StopPoint:59:3687112,100100042:42,26307,GARE DU NORD,RAPP - LA BOURDONNAIS,StopPoint:Node:989065313,RATP,100100042:42,26307,Gare du Nord,Rapp – La Bourdonnais
5953,StopPoint:59:3747906,100100042:42,39805,GARE DU NORD,GARE DU NORD,StopPoint:Node:827624431,RATP,100100042:42,39805,Gare du Nord,Gare du Nord
5954,StopPoint:59:3749904,100100042:42,22770,GARE DU NORD,ALMA - MARCEAU,StopPoint:Node:646559102,RATP,100100042:42,22770,Gare du Nord,Alma – Marceau
5955,StopPoint:59:3749906,100100042:42,22771,GARE DU NORD,MONTAIGNE - FRANCOIS 1ER,StopPoint:Node:1300458214,RATP,100100042:42,22771,Gare du Nord,Montaigne - François 1er
5956,StopPoint:59:3749907,100100042:42,26179,HOPITAL EUROPEEN GEORGES POMPIDOU,MONTAIGNE - FRANCOIS 1ER,StopPoint:Node:830630337,RATP,100100042:42,26179,Hôpital Européen Georges Pompidou,Montaigne - François 1er
5957,StopPoint:59:3749909,100100042:42,22772,HOPITAL EUROPEEN GEORGES POMPIDOU,ROND-POINT DES CHAMPS-ELYSEES,StopPoint:Node:831025088,RATP,100100042:42,22772,Hôpital Européen Georges Pompidou,Rond-Point des Champs-Élysées
5958,StopPoint:59:3764475,100100042:42,25450,HOPITAL EUROPEEN GEORGES POMPIDOU,PLACE BALARD,StopPoint:Node:985449416,RATP,100100042:42,25450,Hôpital Européen Georges Pompidou,Place Balard
5959,StopPoint:59:3764476,100100042:42,25749,GARE DU NORD,PLACE BALARD,StopPoint:Node:985449338,RATP,100100042:42,25749,Gare du Nord,Place Balard
5961,StopPoint:59:3811232,100100042:42,39325,HOPITAL EUROPEEN GEORGES POMPIDOU,OPERA - SCRIBE,StopPoint:Node:830583610,RATP,100100042:42,39325,Hôpital Européen Georges Pompidou,Opéra - Scribe
5962,StopPoint:59:3811238,100100042:42,23450,HOPITAL EUROPEEN GEORGES POMPIDOU,CONCORDE - COURS LA REINE,StopPoint:Node:831025083,RATP,100100042:42,23450,Hôpital Européen Georges Pompidou,Concorde − Cours la Reine
5963,StopPoint:59:3811239,100100042:42,27333,GARE DU NORD,CONCORDE - COURS LA REINE,StopPoint:Node:1212027115,RATP,100100042:42,27333,Gare du Nord,Concorde - Cours la Reine
5964,StopPoint:59:3811240,100100042:42,23466,HOPITAL EUROPEEN GEORGES POMPIDOU,CHAMPS-ELYSEES - CLEMENCEAU,StopPoint:Node:831025085,RATP,100100042:42,23466,Hôpital Européen Georges Pompidou,Champs-Élysées Clémenceau
5965,StopPoint:59:3811241,100100042:42,27334,GARE DU NORD,CHAMPS-ELYSEES - CLEMENCEAU,StopPoint:Node:2662224913,RATP,100100042:42,27334,Gare du Nord,Champs-Élysées Clemenceau
5966,StopPoint:59:3811259,100100042:42,23462,GARE DU NORD,DESAIX,StopPoint:Node:989065473,RATP,100100042:42,23462,Gare du Nord,Desaix
5967,StopPoint:59:3811261,100100042:42,23457,GARE DU NORD,DUPLEIX,StopPoint:Node:989065432,RATP,100100042:42,23457,Gare du Nord,Dupleix
5968,StopPoint:59:3811265,100100042:42,412993,GARE DU NORD,THEATRE,StopPoint:Node:985449235,RATP,100100042:42,412993,Gare du Nord,Théatre
5969,StopPoint:59:3811266,100100042:42,23478,HOPITAL EUROPEEN GEORGES POMPIDOU,CHARLES MICHELS,StopPoint:Node:985449395,RATP,100100042:42,23478,Hôpital Européen Georges Pompidou,Charles Michels
5970,StopPoint:59:3811267,100100042:42,23477,GARE DU NORD,CHARLES MICHELS,StopPoint:Node:985449268,RATP,100100042:42,23477,Gare du Nord,Charles Michels
5971,StopPoint:59:3811269,100100042:42,23461,GARE DU NORD,CONVENTION - BOUCICAUT,StopPoint:Node:985449334,RATP,100100042:42,23461,Gare du Nord,Convention - Boucicaut
5972,StopPoint:59:3811270,100100042:42,28678,HOPITAL EUROPEEN GEORGES POMPIDOU,LOURMEL - FELIX FAURE,StopPoint:Node:450721353,RATP,100100042:42,28678,Hôpital Européen Georges Pompidou,Lourmel - Félix Faure
5973,StopPoint:59:3811271,100100042:42,28677,HOPITAL EUROPEEN GEORGES POMPIDOU,VASCO DE GAMA - LOURMEL,StopPoint:Node:450721133,RATP,100100042:42,28677,Hôpital Européen Georges Pompidou,Vasco de Gama - Lourmel
5974,StopPoint:59:3811279,100100042:42,37358,GARE DU NORD,HOPITAL EUROPEEN GEORGES POMPIDOU,StopPoint:Node:985449421,RATP,100100042:42,37358,Gare du Nord,Hôpital Européen Georges Pompidou
5975,StopPoint:59:3811280,100100042:42,39326,GARE DU NORD,LEBLANC - DELBARRE,StopPoint:Node:985449390,RATP,100100042:42,39326,Gare du Nord,Leblanc - Delbarre
5976,StopPoint:59:3811281,100100042:42,23465,GARE DU NORD,SAINT-CHARLES - BALARD,StopPoint:Node:450721733,RATP,100100042:42,23465,Gare du Nord,Saint-Charles - Balard
5977,StopPoint:59:3811282,100100042:42,23464,GARE DU NORD,ROND-POINT SAINT-CHARLES,StopPoint:Node:4704248644,RATP,100100042:42,23464,Gare du Nord,Rond-Point Saint-Charles
5978,StopPoint:59:3811283,100100042:42,40078,GARE DU NORD,DOCTEUR FINLAY,StopPoint:Node:443481015,RATP,100100042:42,40078,Gare du Nord,Docteur Finlay
5979,StopPoint:59:3811286,100100042:42,30010,GARE DU NORD,OPERA,StopPoint:Node:1315326998,RATP,100100042:42,30010,Gare du Nord,Opéra
5980,StopPoint:59:4037017,100100042:42,25747,HOPITAL EUROPEEN GEORGES POMPIDOU,BALARD - LECOURBE,StopPoint:Node:985449305,RATP,100100042:42,25747,Hôpital Européen Georges Pompidou,Balard - Lecourbe
5981,StopPoint:59:5710026,100100042:42,36540,HOPITAL EUROPEEN GEORGES POMPIDOU,CHATEAUDUN - LAMARTINE,StopPoint:Node:830583623,RATP,100100042:42,36540,Hôpital Européen Georges Pompidou,Châteaudun - Lamartine
5982,StopPoint:59:3740510,100100043:43,34172,GARE DU NORD,CARREFOUR DE CHATEAUDUN,StopPoint:Node:1827138881,RATP,100100043:43,34172,Gare du Nord,Carrefour de Châteaudun
5983,StopPoint:59:3740559,100100043:43,28406,GARE DU NORD,GARE SAINT-LAZARE,StopPoint:Node:977993871,RATP,100100043:43,28406,Gare du Nord,Gare Saint-Lazare
5984,StopPoint:59:3747906,100100043:43,39805,GARE DU NORD,GARE DU NORD,StopPoint:Node:827624431,RATP,100100043:43,39805,Gare du Nord,Gare du Nord
5985,StopPoint:59:3749734,100100043:43,28254,GARE DU NORD,TERNES,StopPoint:Node:597413631,RATP,100100043:43,28254,Gare du Nord,Ternes
5986,StopPoint:59:3813031,100100043:43,19826,GARE DU NORD,RUE DE L'EGLISE,StopPoint:Node:2794403510,RATP,100100043:43,19826,Gare du Nord,Rue de l'Église
5987,StopPoint:59:3813031,100100043:43,19826,GARE DU NORD,RUE DE L'EGLISE,StopPoint:Node:2794403510,RATP,100100043:43,19826,Gare du Nord,Rue de l'Église
5989,StopPoint:59:3747906,100100046:46,39805,GARE DU NORD,GARE DU NORD,StopPoint:Node:827624431,RATP,100100046:46,39805,Gare du Nord,Gare du Nord
5990,StopPoint:59:3747908,100100046:46,8425,CHATEAU DE VINCENNES,GARE DE L'EST,StopPoint:Node:813027561,RATP,100100046:46,8425,Château de Vincennes,Gare de l'Est
5992,StopPoint:59:3747916,100100046:46,40849,CHATEAU DE VINCENNES,GRANGE AUX BELLES - JULIETTE DODU,StopPoint:Node:1279221590,RATP,100100046:46,40849,Château de Vincennes,Grange aux Belles - Juliette Dodu
5994,StopPoint:59:3747917,100100046:46,37705,CHATEAU DE VINCENNES,HOPITAL SAINT-LOUIS,StopPoint:Node:1277982265,RATP,100100046:46,37705,Château de Vincennes,Hôpital Saint-Louis
5996,StopPoint:59:3747919,100100046:46,23642,CHATEAU DE VINCENNES,ALIBERT,StopPoint:Node:1279221591,RATP,100100046:46,23642,Château de Vincennes,Alibert
5998,StopPoint:59:3747943,100100046:46,22802,GARE DU NORD,DAUMESNIL - FELIX EBOUE,StopPoint:Node:1243135967,RATP,100100046:46,22802,Gare du Nord,Daumesnil - Félix Eboué
6000,StopPoint:59:3747945,100100046:46,25524,GARE DU NORD,SIDI BRAHIM,StopPoint:Node:1243135805,RATP,100100046:46,25524,Gare du Nord,Sidi Brahim
6002,StopPoint:59:3747947,100100046:46,25521,GARE DU NORD,MICHEL BIZOT,StopPoint:Node:1243135718,RATP,100100046:46,25521,Gare du Nord,Michel Bizot
6004,StopPoint:59:3747949,100100046:46,25519,GARE DU NORD,PORTE DOREE,StopPoint:Node:1243136029,RATP,100100046:46,25519,Gare du Nord,Porte Dorée
6006,StopPoint:59:3747952,100100046:46,9133,GARE DU NORD,ALPHAND,StopPoint:Node:1244401791,RATP,100100046:46,9133,Gare du Nord,Alphand
6008,StopPoint:59:3747963,100100046:46,24802,GARE DU NORD,PLACE EDOUARD RENARD,StopPoint:Node:1244401705,RATP,100100046:46,24802,Gare du Nord,Place Édouard Renard
6010,StopPoint:59:3747967,100100046:46,28261,GARE DU NORD,COLONEL FABIEN,StopPoint:Node:295350060,RATP,100100046:46,28261,Gare du Nord,Colonel Fabien
6012,StopPoint:59:3926405,100100046:46,37706,GARE DU NORD,SAMBRE ET MEUSE,StopPoint:Node:1277982271,RATP,100100046:46,37706,Gare du Nord,Sambre et Meuse
6014,StopPoint:59:4035729,100100046:46,39804,CHATEAU DE VINCENNES,LA FAYETTE - DUNKERQUE,StopPoint:Node:5137405225,RATP,100100046:46,39804,Château de Vincennes,La Fayette - Dunkerque
6016,StopPoint:59:4035732,100100046:46,39925,GARE DU NORD,VALENCIENNES,StopPoint:Node:2042462310,RATP,100100046:46,39925,Gare du Nord,Valenciennes
6017,StopPoint:59:3687469,100100047:47,39821,LE KREMLIN-BICETRE-METRO,CHATELET - HOTEL DE VILLE,StopPoint:Node:2073394390,RATP,100100047:47,39821,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Châtelet
6018,StopPoint:59:3687469,100100047:47,39821,FORT DU KREMLIN-BICETRE,CHATELET - HOTEL DE VILLE,StopPoint:Node:2073394390,RATP,100100047:47,39821,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Châtelet
6019,StopPoint:59:3716933,100100047:47,36735,GARE DE L'EST,NOTRE-DAME - QUAI DE MONTEBELLO,StopPoint:Node:1719727735,RATP,100100047:47,36735,Gare de l'Est,Notre-Dame - Quai de Montebello
6020,StopPoint:59:3754328,100100047:47,26904,FORT DU KREMLIN-BICETRE,HOPITAL DU KREMLIN-BICETRE,StopPoint:Node:2977905625,RATP,100100047:47,26904,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Hôpital du Kremlin-Bicêtre
6021,StopPoint:59:3754329,100100047:47,10191,FORT DU KREMLIN-BICETRE,BARNUFLES-LA PISCINE,StopPoint:Node:1863339619,RATP,100100047:47,10191,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Barnufles - La Piscine
6022,StopPoint:59:3754330,100100047:47,24392,FORT DU KREMLIN-BICETRE,BENOIT MALON - MARTINETS,StopPoint:Node:4856382476,RATP,100100047:47,24392,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Benoit Malon - Martinets
6023,StopPoint:59:3754331,100100047:47,24390,FORT DU KREMLIN-BICETRE,LYCEE DARIUS MILHAUD - BENOIT MALON,StopPoint:Node:4856382474,RATP,100100047:47,24390,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Lycee Darius Milhaud - Benoit Malon
6024,StopPoint:59:3764610,100100047:47,22975,LE KREMLIN-BICETRE-METRO,MAIRIE DU 10E,StopPoint:Node:813027552,RATP,100100047:47,22975,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Mairie du 10e
6025,StopPoint:59:3764610,100100047:47,22975,FORT DU KREMLIN-BICETRE,MAIRIE DU 10E,StopPoint:Node:813027552,RATP,100100047:47,22975,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Mairie du 10e
6026,StopPoint:59:3764611,100100047:47,37122,LE KREMLIN-BICETRE-METRO,PORTE SAINT-MARTIN,StopPoint:Node:813027519,RATP,100100047:47,37122,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Porte Saint-Martin
6027,StopPoint:59:3764611,100100047:47,37122,FORT DU KREMLIN-BICETRE,PORTE SAINT-MARTIN,StopPoint:Node:813027519,RATP,100100047:47,37122,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Porte Saint-Martin
6028,StopPoint:59:3764612,100100047:47,24791,LE KREMLIN-BICETRE-METRO,REAUMUR - ARTS ET METIERS,StopPoint:Node:813027531,RATP,100100047:47,24791,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Réaumur − Arts et Métiers
6029,StopPoint:59:3764612,100100047:47,24791,FORT DU KREMLIN-BICETRE,REAUMUR - ARTS ET METIERS,StopPoint:Node:813027531,RATP,100100047:47,24791,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Réaumur − Arts et Métiers
6030,StopPoint:59:3764647,100100047:47,22984,GARE DE L'EST,REAUMUR - SEBASTOPOL,StopPoint:Node:808486003,RATP,100100047:47,22984,Gare de l'Est,Réaumur - Sébastopol
6031,StopPoint:59:3764648,100100047:47,22985,GARE DE L'EST,STRASBOURG - SAINT-DENIS,StopPoint:Node:808486113,RATP,100100047:47,22985,Gare de l'Est,Strasbourg - Saint-Denis
6032,StopPoint:59:3764649,100100047:47,22986,GARE DE L'EST,CHATEAU D'EAU,StopPoint:Node:808486080,RATP,100100047:47,22986,Gare de l'Est,Château d'Eau
6033,StopPoint:59:3893366,100100047:47,25735,LE KREMLIN-BICETRE-METRO,LES GOBELINS,StopPoint:Node:2044026786,RATP,100100047:47,25735,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Les Gobelins
6034,StopPoint:59:3893366,100100047:47,25735,FORT DU KREMLIN-BICETRE,LES GOBELINS,StopPoint:Node:2044026786,RATP,100100047:47,25735,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Les Gobelins
6035,StopPoint:59:3893367,100100047:47,25742,LE KREMLIN-BICETRE-METRO,BANQUIER,StopPoint:Node:2044026780,RATP,100100047:47,25742,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Banquier
6036,StopPoint:59:3893367,100100047:47,25742,FORT DU KREMLIN-BICETRE,BANQUIER,StopPoint:Node:2044026780,RATP,100100047:47,25742,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Banquier
6037,StopPoint:59:3893368,100100047:47,25741,GARE DE L'EST,BANQUIER,StopPoint:Node:617815598,RATP,100100047:47,25741,Gare de l'Est,Banquier
6038,StopPoint:59:3893369,100100047:47,36944,LE KREMLIN-BICETRE-METRO,PLACE D'ITALIE - MAIRIE DU 13E,StopPoint:Node:438054332,RATP,100100047:47,36944,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Place d'Italie - Mairie du XIIIe
6039,StopPoint:59:3893369,100100047:47,36944,FORT DU KREMLIN-BICETRE,PLACE D'ITALIE - MAIRIE DU 13E,StopPoint:Node:438054332,RATP,100100047:47,36944,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Place d'Italie - Mairie du XIIIe
6040,StopPoint:59:3893392,100100047:47,25738,GARE DE L'EST,LES GOBELINS,StopPoint:Node:622295989,RATP,100100047:47,25738,Gare de l'Est,Les Gobelins
6041,StopPoint:59:3893446,100100047:47,27072,GARE DE L'EST,PLACE D'ITALIE - MAIRIE DU 13E,StopPoint:Node:981167512,RATP,100100047:47,27072,Gare de l'Est,Place d'Italie - Mairie du XIIIe
6042,StopPoint:59:4036770,100100047:47,24443,LE KREMLIN-BICETRE-METRO,CITE - PARVIS NOTRE-DAME,StopPoint:Node:677174963,RATP,100100047:47,24443,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Cité - Parvis Notre-Dame
6043,StopPoint:59:4036770,100100047:47,24443,FORT DU KREMLIN-BICETRE,CITE - PARVIS NOTRE-DAME,StopPoint:Node:677174963,RATP,100100047:47,24443,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Cité - Parvis Notre-Dame
6044,StopPoint:59:4036771,100100047:47,37118,LE KREMLIN-BICETRE-METRO,PETIT PONT,StopPoint:Node:1109569737,RATP,100100047:47,37118,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Petit Pont
6045,StopPoint:59:4036771,100100047:47,37118,FORT DU KREMLIN-BICETRE,PETIT PONT,StopPoint:Node:1109569737,RATP,100100047:47,37118,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Petit Pont
6046,StopPoint:59:4036772,100100047:47,28418,LE KREMLIN-BICETRE-METRO,DANTE,StopPoint:Node:622303214,RATP,100100047:47,28418,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Dante
6047,StopPoint:59:4036772,100100047:47,28418,FORT DU KREMLIN-BICETRE,DANTE,StopPoint:Node:622303214,RATP,100100047:47,28418,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Dante
6048,StopPoint:59:4036773,100100047:47,28671,LE KREMLIN-BICETRE-METRO,MAUBERT - MUTUALITE,StopPoint:Node:4844462924,RATP,100100047:47,28671,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Maubert - Mutualité
6049,StopPoint:59:4036773,100100047:47,28671,FORT DU KREMLIN-BICETRE,MAUBERT - MUTUALITE,StopPoint:Node:4844462924,RATP,100100047:47,28671,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Maubert - Mutualité
6050,StopPoint:59:4036774,100100047:47,37121,GARE DE L'EST,MAUBERT - MUTUALITE,StopPoint:Node:4827798346,RATP,100100047:47,37121,Gare de l'Est,Maubert - Mutualité
6051,StopPoint:59:4036775,100100047:47,28679,LE KREMLIN-BICETRE-METRO,CARDINAL LEMOINE,StopPoint:Node:4844462922,RATP,100100047:47,28679,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Cardinal Lemoine
6052,StopPoint:59:4036775,100100047:47,28679,FORT DU KREMLIN-BICETRE,CARDINAL LEMOINE,StopPoint:Node:4844462922,RATP,100100047:47,28679,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Cardinal Lemoine
6053,StopPoint:59:4036776,100100047:47,37119,GARE DE L'EST,CARDINAL LEMOINE,StopPoint:Node:2042462067,RATP,100100047:47,37119,Gare de l'Est,Cardinal Lemoine
6054,StopPoint:59:4036777,100100047:47,8447,LE KREMLIN-BICETRE-METRO,MONGE,StopPoint:Node:4098092089,RATP,100100047:47,8447,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Monge
6055,StopPoint:59:4036777,100100047:47,8447,FORT DU KREMLIN-BICETRE,MONGE,StopPoint:Node:4098092089,RATP,100100047:47,8447,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Monge
6056,StopPoint:59:4036778,100100047:47,37537,GARE DE L'EST,MONGE,StopPoint:Node:4098034290,RATP,100100047:47,37537,Gare de l'Est,Monge
6057,StopPoint:59:4036779,100100047:47,24440,LE KREMLIN-BICETRE-METRO,CENSIER - DAUBENTON,StopPoint:Node:928062388,RATP,100100047:47,24440,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Censier Daubenton
6058,StopPoint:59:4036779,100100047:47,24440,FORT DU KREMLIN-BICETRE,CENSIER - DAUBENTON,StopPoint:Node:928062388,RATP,100100047:47,24440,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Censier Daubenton
6059,StopPoint:59:4036780,100100047:47,37534,GARE DE L'EST,CENSIER - DAUBENTON,StopPoint:Node:928062391,RATP,100100047:47,37534,Gare de l'Est,Censier Daubenton
6060,StopPoint:59:4036781,100100047:47,24442,LE KREMLIN-BICETRE-METRO,MONGE - CLAUDE BERNARD,StopPoint:Node:986988477,RATP,100100047:47,24442,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Monge - Claude Bernard
6061,StopPoint:59:4036781,100100047:47,24442,FORT DU KREMLIN-BICETRE,MONGE - CLAUDE BERNARD,StopPoint:Node:986988477,RATP,100100047:47,24442,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Monge - Claude Bernard
6062,StopPoint:59:4036782,100100047:47,24445,GARE DE L'EST,MONGE - CLAUDE BERNARD,StopPoint:Node:986988511,RATP,100100047:47,24445,Gare de l'Est,Monge - Claude Bernard
6063,StopPoint:59:4036788,100100047:47,26728,LE KREMLIN-BICETRE-METRO,VANDREZANNE,StopPoint:Node:981214166,RATP,100100047:47,26728,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Vandrezanne
6064,StopPoint:59:4036788,100100047:47,26728,FORT DU KREMLIN-BICETRE,VANDREZANNE,StopPoint:Node:981214166,RATP,100100047:47,26728,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Vandrezanne
6066,StopPoint:59:4036789,100100047:47,8455,GARE DE L'EST,VANDREZANNE,StopPoint:Node:981214195,RATP,100100047:47,8455,Gare de l'Est,Vandrezanne
6067,StopPoint:59:4036790,100100047:47,24441,LE KREMLIN-BICETRE-METRO,ITALIE - TOLBIAC,StopPoint:Node:981214174,RATP,100100047:47,24441,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Italie - Tolbiac
6068,StopPoint:59:4036790,100100047:47,24441,FORT DU KREMLIN-BICETRE,ITALIE - TOLBIAC,StopPoint:Node:981214174,RATP,100100047:47,24441,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Italie - Tolbiac
6070,StopPoint:59:4036791,100100047:47,24444,GARE DE L'EST,ITALIE - TOLBIAC,StopPoint:Node:981214183,RATP,100100047:47,24444,Gare de l'Est,Italie - Tolbiac
6071,StopPoint:59:4036792,100100047:47,26726,LE KREMLIN-BICETRE-METRO,MAISON BLANCHE,StopPoint:Node:2042461946,RATP,100100047:47,26726,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Maison Blanche
6072,StopPoint:59:4036792,100100047:47,26726,FORT DU KREMLIN-BICETRE,MAISON BLANCHE,StopPoint:Node:2042461946,RATP,100100047:47,26726,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Maison Blanche
6074,StopPoint:59:4036793,100100047:47,8456,GARE DE L'EST,MAISON BLANCHE,StopPoint:Node:2042461937,RATP,100100047:47,8456,Gare de l'Est,Maison Blanche
6075,StopPoint:59:4036794,100100047:47,26727,LE KREMLIN-BICETRE-METRO,PORTE D'ITALIE,StopPoint:Node:1920074494,RATP,100100047:47,26727,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Porte d'Italie
6076,StopPoint:59:4036794,100100047:47,26727,FORT DU KREMLIN-BICETRE,PORTE D'ITALIE,StopPoint:Node:1920074494,RATP,100100047:47,26727,Le Kremlin-Bicêtre - Fort du Kremlin-Bicêtre,Porte d'Italie
